Toto Time,Chronos Time,Toto MASE,Chronos MASE,Toto CRPS,Chronos CRPS,Input Length
1.4357223510742188,0.206526517868042,0.6660990651665925,0.6486341719256691,1.5810669047136057,1.4750361444952316,2536
