Toto Time,Chronos Time,Toto MASE,Chronos MASE,Toto CRPS,Chronos CRPS,Input Length
1.0915720462799072,0.1587672233581543,0.6695736118426924,0.611430338207391,1.6230086672495523,1.4455535831090458,2616
