Toto Time,Chronos Time,Toto MASE,Chronos MASE,Toto CRPS,Chronos CRPS,Input Length
1.3805201053619385,0.16075778007507324,3.934343805609022,1.4906728078557654,2.012164200512271,0.9113365992488409,2622
